Age,Location,Income_Level,Avg_Transaction_Value,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Customer_Satisfaction_Score,LTV,Transaction_Value_Range,Spend_Per_Active_Day,Transactions_Per_Active_Day,Spend_Per_Transaction,Inactivity_Ratio,Support_Burden
62,Suburban,High,5411.187245,161,42,3013.758731,Monthly,Credit Card,1,185289.8934,10346.965597999999,453186.93175,83.75,5411.187244776119,51.25,28.748779830000004
53,Rural,High,18748.25712,600,21,885.5760732,Monthly,Credit Card,10,485313.2913,36197.766793,27309.59995953757,1.4566473988439306,18748.257115079363,2.0346820809248554,330.65369202
30,Rural,High,265.346463,1559,18,3762.990264,Daily,Wallet Balance,4,31421.84482,475.35079563,7620.418734375,28.71875,265.34646300326443,6.09375,223.09888284
36,Rural,Middle,14521.48491,664,7,2272.524878,Monthly,Wallet Balance,10,1178419.124,56997.294028000004,49894.332777777774,3.4358974358974357,14521.484912935322,1.3034188034188035,820.97013598
50,Rural,Middle,7630.891361,4957,22,3190.504699,Weekly,Credit Card,3,643067.285,34891.1877487,27856.129969026548,3.650442477876106,7630.8913612121205,1.1061946902654867,532.52815756
68,Urban,Middle,10455.67118,3781,47,4347.570827,Daily,UPI,4,816038.1939,35692.552278999996,23656.341572271383,2.262536873156342,10455.67117731421,0.7610619469026548,21.493248
68,Suburban,Middle,5837.279891,2039,22,1301.490577,Weekly,Credit Card,5,158894.164,5176.521534,7197.422776699029,1.233009708737864,5837.2798897637795,1.7427184466019416,1152.13770008
61,Rural,High,6431.831004,4576,39,1829.856704,Weekly,UPI,10,269762.5653,23614.665599,24277.00917647059,3.7745098039215685,6431.831002597403,0.5784313725490197,455.50447092
67,Rural,Middle,313.1726301,3790,8,4986.358926,Weekly,UPI,4,24167.49247,824.6895154,2462.1848155172415,7.862068965517241,313.17263004385967,3.810344827586207,209.19481161
29,Suburban,Middle,14599.60332,4316,23,2540.572351,Daily,Wallet Balance,4,391791.4399,55453.207447,14056.86714126394,0.9628252788104089,14599.603324324324,0.22304832713754646,365.82122588000004
51,Urban,Low,14218.86023,1772,11,2792.513372,Weekly,Credit Card,8,1123162.613,34308.840947,74127.658,5.213333333333333,14218.860230179027,0.14666666666666667,688.1494002
27,Rural,Middle,13090.62043,4605,11,1427.192699,Daily,UPI,2,620310.2535,9895.641889999999,24155.3115,1.8452380952380953,13090.620425806452,1.369047619047619,800.64028688
32,Urban,Middle,17560.2341,1390,31,2080.136263,Daily,Credit Card,1,65544.72783,62823.778069,13569.271809090907,0.7727272727272727,17560.23410588235,8.227272727272727,715.0646448
54,Urban,High,18026.33894,4286,1,2507.758736,Weekly,Debit Card,8,907721.8979,43132.144806000004,297434.59243333334,16.5,18026.338935353535,1.7666666666666666,840.38318871
24,Urban,Middle,11133.32195,1717,5,1292.223632,Monthly,Debit Card,7,373234.1836,44908.424939,302455.2461666667,27.166666666666668,11133.321944785275,22.916666666666668,132.72590844
50,Urban,Middle,13699.62161,1957,3,1190.727556,Monthly,Wallet Balance,2,1152276.965,51800.334218,819041.6628571429,59.785714285714285,13699.621600955794,3.5,893.18889881
28,Rural,High,229.8580374,1659,12,3002.334079,Daily,Debit Card,3,11487.45425,460.3511621,187.3500441780822,0.815068493150685,229.858037394958,0.05821917808219178,105.39032084
30,Rural,Middle,16928.39775,3088,35,918.2572216,Weekly,Debit Card,1,1179969.156,63482.95500899999,259944.952,15.355555555555556,16928.397742402314,2.8222222222222224,401.994554
33,Urban,High,16330.10435,2078,40,2767.288674,Daily,Credit Card,6,1018706.784,43332.155923,50296.721399999995,3.08,16330.10435064935,0.775,319.8636722
66,Urban,Middle,414.7698823,2944,38,3531.070118,Monthly,Wallet Balance,4,34361.51557,647.88314081,9349.604429166668,22.541666666666668,414.7698822550832,11.458333333333334,395.32907176000003
48,Suburban,Low,10861.07608,1827,37,991.2881087,Daily,Wallet Balance,8,817491.8785,25967.300780999998,31977.431175298803,2.944223107569721,10861.076082543977,0.9362549800796812,338.11120824
21,Suburban,Low,18134.04485,2439,17,3729.390309,Daily,Debit Card,3,852759.795,30283.795136999997,71012.31010084035,3.9159663865546217,18134.044854077256,2.403361344537815,501.39869912999995
42,Suburban,Middle,3635.945861,1116,14,1798.421874,Monthly,Credit Card,1,274247.1611,2965.805883,34681.32974358975,9.538461538461538,3635.945860215054,1.0,99.06731876999999
38,Rural,Low,7059.371982,2005,47,4962.522689,Weekly,Credit Card,10,230833.6469,11223.889071000001,8867.971417355373,1.256198347107438,7059.371983552632,0.71900826446281,750.96154529
42,Suburban,High,6627.763034,1161,32,4895.384051,Monthly,Wallet Balance,1,575387.4815,10928.120920000001,28143.506083743843,4.246305418719212,6627.763033642692,0.5221674876847291,81.82481816
49,Rural,Middle,7125.250103,4119,41,3992.973168,Weekly,Credit Card,6,619850.1972,5372.313296,25464.501421940928,3.5738396624472575,7125.250102715467,1.350210970464135,438.70433135999997
61,Rural,High,847.3017488,167,29,1713.603883,Weekly,Credit Card,7,19290.62852,3326.4038376999997,337.1915122789116,0.3979591836734694,847.3017488034188,0.10884353741496598,507.14576514
53,Rural,Low,5587.563498,2000,35,4686.050687,Monthly,Wallet Balance,8,128819.5391,6216.084596000001,3323.636908045977,0.5948275862068966,5587.563497584541,0.8390804597701149,451.62176928
29,Rural,High,5904.177691,288,24,4993.895026,Daily,Credit Card,1,539940.0579,14438.063443,61892.06958620689,10.482758620689655,5904.177690789473,0.11494252873563218,1101.37755755
51,Suburban,Low,17318.78225,1037,3,2311.392825,Daily,UPI,5,1213337.426,44221.107599999996,57481.863000000005,3.3190476190476192,17318.782252510762,1.5,356.76203015
68,Urban,Low,7048.798983,2485,17,3072.946904,Monthly,Wallet Balance,5,349180.7576,9234.441046,12284.319967391306,1.7427536231884058,7048.798983367984,0.3695652173913043,182.8784748
23,Urban,Low,8949.86263,3364,44,29.93501492,Weekly,Debit Card,6,598854.1035,40712.749692,59973.30628865979,6.701030927835052,8949.86263076923,1.2164948453608246,214.83658688
50,Urban,High,7620.953817,4823,32,217.6660517,Monthly,UPI,9,328861.6058,22737.568864,1535622.194,201.5,7620.95381637717,78.5,68.757695055
34,Suburban,Low,2422.262258,2131,19,2502.989055,Daily,UPI,3,249410.0525,9855.811583499999,10545.831751091702,4.353711790393013,2422.26225777332,1.165938864628821,135.58887705
45,Urban,Middle,19807.23159,4464,41,3046.56937,Daily,Wallet Balance,1,1666408.553,51514.644195,68061.88633744857,3.4362139917695473,19807.231592814373,1.008230452674897,215.99443988
29,Suburban,Low,16518.24556,3973,20,1561.965013,Weekly,Debit Card,3,1128798.417,59845.837125,43280.364341085275,2.62015503875969,16518.245562130178,0.3062015503875969,561.55351291
35,Suburban,Middle,10822.99694,1184,0,495.6491019,Monthly,Wallet Balance,8,984189.8998,51391.867161999995,231921.36295238096,21.428571428571427,10822.996937777778,3.8095238095238093,812.45933655
64,Suburban,Middle,9532.526243,4991,33,3911.360743,Daily,Credit Card,10,580885.6101,18994.808233,26270.389225352115,2.755868544600939,9532.526243611585,0.4272300469483568,274.92834128
40,Urban,Middle,12988.60196,2353,8,2093.800192,Monthly,Wallet Balance,3,310093.5256,33928.572985000006,10224.136003378379,0.7871621621621622,12988.601961373392,1.2094594594594594,358.29221036
55,Urban,Middle,6535.358659,1482,0,3244.241963,Monthly,Credit Card,7,615476.6984,18624.339939999998,2023782.7313333333,309.6666666666667,6535.358658772874,43.0,337.23621696
39,Urban,High,1015.154578,3667,46,3251.005977,Monthly,Debit Card,9,48138.88704,4569.7801141,18018.99376875,17.75,1015.1545785211267,0.875,375.92722992
29,Rural,Middle,8092.293104,4805,26,2734.193415,Weekly,Wallet Balance,8,407272.9723,12355.383242,13922.224695340501,1.7204301075268817,8092.293104166666,1.025089605734767,74.6077839
41,Suburban,Low,19679.71177,199,14,892.4478536,Daily,Debit Card,5,1755878.153,68456.410459,171522.1938235294,8.715686274509803,19679.71177727784,1.5588235294117647,772.89408729
53,Rural,Middle,3655.112649,334,23,3080.406717,Weekly,Debit Card,8,289774.9369,4960.9935221000005,36408.7195064935,9.96103896103896,3655.1126492829203,1.6753246753246753,741.97896528
38,Suburban,Low,10558.82879,3413,24,1610.420046,Daily,UPI,1,1039962.48,46799.456603,51016.91534653465,4.8316831683168315,10558.828790983607,0.8613861386138614,234.12263819999998
37,Urban,High,180.3427125,178,33,4095.626033,Daily,Wallet Balance,2,3770.495425,567.0717441,29.510625672727272,0.16363636363636364,180.34271244444443,3.1636363636363636,133.64075144
63,Suburban,Middle,2449.409988,449,43,965.984247,Monthly,Wallet Balance,3,182847.822,10412.0423268,8379.560488038278,3.4210526315789473,2449.4099888111887,1.7272727272727273,394.21022138999996
34,Suburban,Low,11747.96209,1724,49,1455.74207,Monthly,UPI,4,1071286.31,50766.772564,32208.6985106383,2.7416413373860182,11747.96209534368,0.13069908814589665,195.02417691
61,Rural,High,5955.304451,1179,9,2201.529831,Daily,Debit Card,1,228863.2738,18569.5799759,6375.876799435028,1.0706214689265536,5955.304451187335,0.8305084745762712,514.86951048
66,Suburban,High,18114.63288,4835,29,3700.065651,Monthly,Wallet Balance,8,1498685.474,62811.849298999994,182711.79098765433,10.08641975308642,18114.632888616892,4.2592592592592595,305.42554935
18,Urban,Low,8129.333621,867,44,3603.752886,Monthly,Debit Card,4,498530.9409,29316.145245,20090.115467213112,2.471311475409836,8129.333621890547,1.2295081967213115,41.11153727
57,Suburban,Middle,4168.591607,977,40,1685.549769,Monthly,Debit Card,7,170934.5653,10989.197920100001,6758.440008510638,1.6212765957446809,4168.591606299213,0.46382978723404256,1237.1465788
34,Suburban,High,10916.37947,3640,24,2553.760154,Weekly,Wallet Balance,10,939745.547,28451.705584,80819.5111491228,7.4035087719298245,10916.379468009478,2.1228070175438596,549.55474704
24,Suburban,Low,15901.52297,665,2,1171.173002,Weekly,Debit Card,2,1055625.234,22408.111356,157116.54029850746,9.880597014925373,15901.522960725075,0.8208955223880597,260.43720312
43,Rural,Middle,398.199727,2072,21,3851.826387,Daily,UPI,6,24653.27698,894.6968691000001,482.66633569023566,1.2121212121212122,398.1997269444444,0.18518518518518517,801.8000955599999
35,Suburban,High,10115.34717,2523,39,983.5494242,Monthly,Debit Card,9,195484.3355,46154.071513,44507.52755,4.4,10115.347170454545,8.35,264.23695116
60,Suburban,Low,15470.79687,782,45,4096.734567,Monthly,Debit Card,7,761349.2809,24515.130825,33951.74878280543,2.1945701357466065,15470.796868041236,0.9773755656108597,393.13296832
22,Rural,High,2080.737206,4297,23,4684.320504,Monthly,Wallet Balance,7,99821.69659,8118.932606900001,8181.539500000001,3.9320388349514563,2080.7372061728397,1.0388349514563107,1226.87296717
29,Rural,High,18056.94239,4705,26,4958.08036,Weekly,Debit Card,3,72118.86972,18570.117896,2019.9291491525425,0.11186440677966102,18056.942393939396,1.0610169491525423,443.61897381
24,Rural,Low,5297.703025,1487,25,4284.810787,Daily,Debit Card,7,256674.7853,13227.800448,46479.847301886795,8.773584905660377,5297.7030258064515,3.4716981132075473,0.0
34,Rural,High,3420.366118,4532,15,1108.494947,Monthly,Wallet Balance,9,257067.2344,3552.788069,8042.482493243243,2.3513513513513513,3420.366117816092,0.4391891891891892,77.40800668
62,Urban,Low,11789.2289,4967,37,2082.568158,Weekly,Credit Card,7,204683.6096,32905.396936000005,35594.402634615384,3.019230769230769,11789.228898089172,2.3846153846153846,584.07419832
67,Urban,Middle,3508.872605,3550,40,444.18423,Weekly,Credit Card,2,211129.2101,3390.5786627,53581.43302702703,15.27027027027027,3508.872605309735,1.3243243243243243,11.024860677
29,Suburban,Low,13597.23339,3450,3,822.7567995,Monthly,Debit Card,7,1112445.08,43235.508026,163978.57582089552,12.059701492537313,13597.233391089108,4.776119402985074,0.0
53,Urban,Middle,9807.140619,2158,22,248.4854149,Monthly,UPI,10,214495.9978,30144.429163999997,12228.656820987655,1.2469135802469136,9807.140618811882,1.5617283950617284,201.46899924000002
68,Suburban,High,2208.019676,122,18,3205.439558,Weekly,Wallet Balance,9,182991.6267,8175.084687,8424.774101941748,3.8155339805825244,2208.019675572519,1.6650485436893203,1075.08709764
51,Urban,Low,18250.67779,2482,14,2665.935673,Weekly,Wallet Balance,7,331417.8935,55605.522576999996,9366.183615835776,0.5131964809384164,18250.67778857143,0.20234604105571846,791.5267534999999
55,Rural,Low,13467.37615,4073,30,4585.064084,Daily,Credit Card,1,338457.4459,58351.037498,10205.09248136646,0.7577639751552795,13467.376143442623,0.9875776397515528,134.3360732
32,Rural,Low,10924.4006,959,23,2315.038384,Weekly,UPI,7,303926.857,41900.954243,56512.764653846156,5.173076923076923,10924.400602230484,1.0,84.8467236
45,Urban,Low,7493.068901,1406,10,3211.533527,Weekly,Credit Card,1,694816.4928,9910.772636,33091.39997607655,4.416267942583732,7493.068900325027,0.15789473684210525,82.93256446
24,Urban,Middle,2705.849494,3545,9,2007.987357,Daily,Credit Card,2,129666.8938,5194.4526301,603404.437,223.0,2705.849493273543,10.0,299.2931872
48,Suburban,Middle,14153.29224,4604,7,4147.285197,Weekly,Debit Card,9,121568.72,9359.470035000002,8118.9428372093025,0.5736434108527132,14153.292243243244,1.7751937984496124,74.15535704999999
67,Suburban,High,16274.97984,563,2,4631.878492,Weekly,Wallet Balance,3,158249.8672,38790.941316000004,8777.517219101122,0.5393258426966292,16274.97984375,1.050561797752809,387.37359521
40,Suburban,High,2525.11881,724,18,2158.658684,Daily,Debit Card,8,230611.5428,7321.298088099999,13441.638542682926,5.323170731707317,2525.118809851088,1.146341463414634,141.926245714
29,Rural,High,9896.406815,246,3,413.5066024,Daily,Debit Card,1,172793.0846,45506.187769000004,4850.080393767706,0.49008498583569404,9896.406815028902,0.5410764872521246,98.24364662
26,Rural,High,9702.075278,2628,28,817.6791459,Monthly,UPI,9,888863.7279,28990.5215361,396462.07613636367,40.86363636363637,9702.075278086764,5.090909090909091,128.03583892
68,Rural,Low,7004.735047,4966,44,3602.721652,Weekly,Wallet Balance,10,306922.8821,27986.200812400002,12528.29263876652,1.7885462555066078,7004.7350467980295,0.8105726872246696,10.815638848
50,Rural,Middle,15788.94449,404,40,1626.337293,Monthly,UPI,6,254723.4709,27125.680455,29844.95604878049,1.8902439024390243,15788.944490322581,3.573170731707317,573.1234439
56,Suburban,Middle,1999.600378,2553,20,3926.924863,Daily,UPI,1,42735.22449,2829.8638624,2231.2613975609756,1.1158536585365855,1999.6003781420766,2.207317073170732,212.1187228
29,Rural,Middle,4108.334305,1247,44,3748.797853,Weekly,Debit Card,7,144718.7991,16465.9581274,442330.6603333333,107.66666666666667,4108.334306501548,120.33333333333333,122.82261036
45,Rural,Middle,42.03935068,2394,8,3471.508339,Daily,Credit Card,5,10067.18306,65.3956017,70.63588575581394,1.680232558139535,42.03935069204152,1.7848837209302326,347.43167592
56,Rural,High,7465.977908,4958,50,4071.084422,Weekly,Wallet Balance,5,210502.6878,30432.674584999997,16323.91779661017,2.1864406779661016,7465.977906976745,2.4152542372881354,560.805354
19,Rural,Low,5830.651576,1227,47,3782.779351,Monthly,Credit Card,9,356521.8579,8060.877334,23768.00329861111,4.076388888888889,5830.651575809199,1.5763888888888888,453.12190365000004
19,Urban,Middle,17341.20974,632,17,3162.939496,Weekly,Wallet Balance,6,309119.5796,70425.34930900001,11973.692436507936,0.6904761904761905,17341.209735632183,0.5436507936507936,123.936121411
43,Suburban,Low,14918.74678,3380,18,21.1360429,Daily,Credit Card,9,509868.0757,59034.462789,18508.219687969926,1.2406015037593985,14918.746778787878,0.3233082706766917,511.12489695000005
23,Suburban,Low,1698.599209,4349,16,2578.38604,Weekly,Debit Card,2,50246.44871,5164.157434,2308.096572352941,1.3588235294117648,1698.599209090909,1.7411764705882353,100.749890952
17,Rural,Low,14821.70874,658,43,2976.264465,Monthly,Wallet Balance,4,1133095.561,60686.095046,52815.38469483568,3.563380281690141,14821.708748353096,0.8028169014084507,930.7742772899999
56,Urban,Low,13511.25043,2050,42,4803.229504,Monthly,Credit Card,6,229429.5171,26947.659749,7741.321419928826,0.5729537366548043,13511.25042857143,1.2669039145907472,123.65341408
61,Suburban,Middle,5641.668229,3421,23,3252.410308,Monthly,Credit Card,3,115450.8239,7322.466730000001,4622.688506607929,0.8193832599118943,5641.668231182795,1.2290748898678414,23.186797325999997
37,Suburban,Middle,319.0608863,1123,48,2877.368776,Daily,Wallet Balance,10,44418.51365,423.74239595999995,1099.6640473282444,3.446564885496183,319.06088637873756,1.3702290076335877,16.62203951
56,Rural,Middle,2312.096404,4552,5,2705.969217,Weekly,UPI,10,51313.99397,4098.788791,1296.5873949019608,0.5607843137254902,2312.0964034965036,0.9882352941176471,854.89566663
31,Rural,High,5006.322282,883,30,516.4649687,Weekly,UPI,3,148686.0559,12440.982683,176472.860375,35.25,5006.322280141843,1.0,492.29419910999997
44,Suburban,Middle,16334.2811,696,26,2138.099387,Daily,Wallet Balance,10,1494442.246,68691.605363,361346.1697560976,22.121951219512194,16334.281102535833,1.8048780487804879,191.5261552
64,Suburban,High,9311.60339,4424,46,671.7784625,Monthly,Debit Card,10,619054.7277,8921.079292999999,23188.4286770428,2.490272373540856,9311.603390625,1.245136186770428,391.2002394
63,Urban,High,18368.72657,714,33,263.488753,Daily,Wallet Balance,1,1250995.917,80640.266722,95068.67648854961,5.175572519083969,18368.72657817109,1.1526717557251909,142.90027968
45,Suburban,High,15785.0777,3989,45,1647.345961,Weekly,Wallet Balance,5,59274.03682,72624.325107,8196.098038461538,0.5192307692307693,15785.077703703704,1.7884615384615385,76.27721796
27,Suburban,Middle,5749.292515,241,26,3227.210843,Weekly,Credit Card,6,148900.9904,20491.170124,13865.940774509805,2.411764705882353,5749.292516260162,3.5784313725490198,75.21010485
50,Rural,Middle,16908.78951,4274,26,4333.986675,Weekly,Debit Card,4,836439.0558,69665.387344,37600.824159817355,2.223744292237443,16908.789509240247,0.4383561643835616,112.11816652
